REF_DATE,GEO,DGUID,Labour force characteristics,Gender,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-01,Alberta,2021A000248,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064510,10.1.1.1.1.1,3482.0,,,,1
2020-01,Alberta,2021A000248,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064511,10.2.1.1.1.1,2468.4,,,,1
2020-01,Alberta,2021A000248,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064512,10.3.1.1.1.1,2289.3,,,,1
2020-01,Alberta,2021A000248,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064513,10.4.1.1.1.1,1874.4,,,,1
2020-01,Alberta,2021A000248,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064514,10.5.1.1.1.1,414.9,,,,1
2020-01,Alberta,2021A000248,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064515,10.6.1.1.1.1,179.1,,,,1
2020-01,Alberta,2021A000248,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064516,10.7.1.1.1.1,7.3,,,,1
2020-01,Alberta,2021A000248,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064517,10.8.1.1.1.1,70.9,,,,1
2020-01,Alberta,2021A000248,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064518,10.9.1.1.1.1,65.7,,,,1
2020-01,British Columbia,2021A000259,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064699,11.1.1.1.1.1,4283.4,,,,1
2020-01,British Columbia,2021A000259,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064700,11.2.1.1.1.1,2813.4,,,,1
2020-01,British Columbia,2021A000259,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064701,11.3.1.1.1.1,2681.3,,,,1
2020-01,British Columbia,2021A000259,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064702,11.4.1.1.1.1,2103.9,,,,1
2020-01,British Columbia,2021A000259,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064703,11.5.1.1.1.1,577.5,,,,1
2020-01,British Columbia,2021A000259,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064704,11.6.1.1.1.1,132.1,,,,1
2020-01,British Columbia,2021A000259,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064705,11.7.1.1.1.1,4.7,,,,1
2020-01,British Columbia,2021A000259,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064706,11.8.1.1.1.1,65.7,,,,1
2020-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064707,11.9.1.1.1.1,62.6,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062998,2.1.1.1.1.1,449.5,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062999,2.2.1.1.1.1,260.5,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063000,2.3.1.1.1.1,227.8,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063001,2.4.1.1.1.1,190.9,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063002,2.5.1.1.1.1,36.9,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063003,2.6.1.1.1.1,32.7,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063004,2.7.1.1.1.1,12.6,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063005,2.8.1.1.1.1,58.0,,,,1
2020-02,Newfoundland and Labrador,2021A000210,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063006,2.9.1.1.1.1,50.7,,,,1
2020-02,Prince Edward Island,2021A000211,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063187,3.1.1.1.1.1,130.8,,,,1
2020-02,Prince Edward Island,2021A000211,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063188,3.2.1.1.1.1,87.5,,,,1
2020-02,Prince Edward Island,2021A000211,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063189,3.3.1.1.1.1,80.3,,,,1
2020-02,Prince Edward Island,2021A000211,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063190,3.4.1.1.1.1,68.3,,,,1
2020-02,Prince Edward Island,2021A000211,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063191,3.5.1.1.1.1,12.0,,,,1
2020-02,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063192,3.6.1.1.1.1,7.2,,,,1
2020-02,Prince Edward Island,2021A000211,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063193,3.7.1.1.1.1,8.2,,,,1
2020-02,Prince Edward Island,2021A000211,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063194,3.8.1.1.1.1,66.9,,,,1
2020-02,Prince Edward Island,2021A000211,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063195,3.9.1.1.1.1,61.4,,,,1
2020-02,Nova Scotia,2021A000212,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063376,4.1.1.1.1.1,817.9,,,,1
2020-02,Nova Scotia,2021A000212,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063377,4.2.1.1.1.1,514.1,,,,1
2020-02,Nova Scotia,2021A000212,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063378,4.3.1.1.1.1,469.9,,,,1
2020-02,Nova Scotia,2021A000212,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063379,4.4.1.1.1.1,381.5,,,,1
2020-02,Nova Scotia,2021A000212,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063380,4.5.1.1.1.1,88.4,,,,1
2020-02,Nova Scotia,2021A000212,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063381,4.6.1.1.1.1,44.1,,,,1
2020-02,Nova Scotia,2021A000212,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063382,4.7.1.1.1.1,8.6,,,,1
2020-02,Nova Scotia,2021A000212,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063383,4.8.1.1.1.1,62.9,,,,1
2020-02,Nova Scotia,2021A000212,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063384,4.9.1.1.1.1,57.5,,,,1
2020-02,New Brunswick,2021A000213,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063565,5.1.1.1.1.1,645.9,,,,1
2020-02,New Brunswick,2021A000213,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063566,5.2.1.1.1.1,396.5,,,,1
2020-02,New Brunswick,2021A000213,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063567,5.3.1.1.1.1,367.1,,,,1
2020-02,New Brunswick,2021A000213,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063568,5.4.1.1.1.1,315.8,,,,1
2020-02,New Brunswick,2021A000213,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063569,5.5.1.1.1.1,51.2,,,,1
2020-02,New Brunswick,2021A000213,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063570,5.6.1.1.1.1,29.5,,,,1
2020-02,New Brunswick,2021A000213,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063571,5.7.1.1.1.1,7.4,,,,1
2020-02,New Brunswick,2021A000213,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063572,5.8.1.1.1.1,61.4,,,,1
2020-02,New Brunswick,2021A000213,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063573,5.9.1.1.1.1,56.8,,,,1
2020-02,Quebec,2021A000224,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063754,6.1.1.1.1.1,7004.3,,,,1
2020-02,Quebec,2021A000224,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063755,6.2.1.1.1.1,4544.3,,,,1
2020-02,Quebec,2021A000224,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063756,6.3.1.1.1.1,4340.1,,,,1
2020-02,Quebec,2021A000224,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063757,6.4.1.1.1.1,3521.9,,,,1
2020-02,Quebec,2021A000224,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063758,6.5.1.1.1.1,818.2,,,,1
2020-02,Quebec,2021A000224,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063759,6.6.1.1.1.1,204.2,,,,1
2020-02,Quebec,2021A000224,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063760,6.7.1.1.1.1,4.5,,,,1
2020-02,Quebec,2021A000224,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063761,6.8.1.1.1.1,64.9,,,,1
2020-02,Quebec,2021A000224,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063762,6.9.1.1.1.1,62.0,,,,1
2020-02,Ontario,2021A000235,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063943,7.1.1.1.1.1,12184.3,,,,1
2020-02,Ontario,2021A000235,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063944,7.2.1.1.1.1,7950.2,,,,1
2020-02,Ontario,2021A000235,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063945,7.3.1.1.1.1,7501.2,,,,1
2020-02,Ontario,2021A000235,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063946,7.4.1.1.1.1,6143.9,,,,1
2020-02,Ontario,2021A000235,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063947,7.5.1.1.1.1,1357.3,,,,1
2020-02,Ontario,2021A000235,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063948,7.6.1.1.1.1,449.0,,,,1
2020-02,Ontario,2021A000235,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063949,7.7.1.1.1.1,5.6,,,,1
2020-02,Ontario,2021A000235,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063950,7.8.1.1.1.1,65.2,,,,1
2020-02,Ontario,2021A000235,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063951,7.9.1.1.1.1,61.6,,,,1
2020-02,Manitoba,2021A000246,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064132,8.1.1.1.1.1,1050.8,,,,1
2020-02,Manitoba,2021A000246,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064133,8.2.1.1.1.1,707.5,,,,1
2020-02,Manitoba,2021A000246,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064134,8.3.1.1.1.1,669.8,,,,1
2020-02,Manitoba,2021A000246,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064135,8.4.1.1.1.1,531.2,,,,1
2020-02,Manitoba,2021A000246,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064136,8.5.1.1.1.1,138.6,,,,1
2020-02,Manitoba,2021A000246,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064137,8.6.1.1.1.1,37.7,,,,1
2020-02,Manitoba,2021A000246,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064138,8.7.1.1.1.1,5.3,,,,1
2020-02,Manitoba,2021A000246,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064139,8.8.1.1.1.1,67.3,,,,1
2020-02,Manitoba,2021A000246,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064140,8.9.1.1.1.1,63.7,,,,1
2020-02,Saskatchewan,2021A000247,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064321,9.1.1.1.1.1,885.1,,,,1
2020-02,Saskatchewan,2021A000247,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064322,9.2.1.1.1.1,613.5,,,,1
2020-02,Saskatchewan,2021A000247,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064323,9.3.1.1.1.1,573.1,,,,1
2020-02,Saskatchewan,2021A000247,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064324,9.4.1.1.1.1,468.7,,,,1
2020-02,Saskatchewan,2021A000247,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064325,9.5.1.1.1.1,104.4,,,,1
2020-02,Saskatchewan,2021A000247,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064326,9.6.1.1.1.1,40.4,,,,1
2020-02,Saskatchewan,2021A000247,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064327,9.7.1.1.1.1,6.6,,,,1
2020-02,Saskatchewan,2021A000247,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064328,9.8.1.1.1.1,69.3,,,,1
2020-02,Saskatchewan,2021A000247,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064329,9.9.1.1.1.1,64.7,,,,1
2020-02,Alberta,2021A000248,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064510,10.1.1.1.1.1,3486.3,,,,1
2020-02,Alberta,2021A000248,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064511,10.2.1.1.1.1,2478.7,,,,1
2020-02,Alberta,2021A000248,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064512,10.3.1.1.1.1,2294.8,,,,1
2020-02,Alberta,2021A000248,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064513,10.4.1.1.1.1,1871.3,,,,1
2020-02,Alberta,2021A000248,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064514,10.5.1.1.1.1,423.4,,,,1
2020-02,Alberta,2021A000248,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064515,10.6.1.1.1.1,183.9,,,,1
2020-02,Alberta,2021A000248,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064516,10.7.1.1.1.1,7.4,,,,1
2020-02,Alberta,2021A000248,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064517,10.8.1.1.1.1,71.1,,,,1
2020-02,Alberta,2021A000248,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064518,10.9.1.1.1.1,65.8,,,,1
2020-02,British Columbia,2021A000259,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064699,11.1.1.1.1.1,4290.2,,,,1
2020-02,British Columbia,2021A000259,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064700,11.2.1.1.1.1,2832.1,,,,1
2020-02,British Columbia,2021A000259,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064701,11.3.1.1.1.1,2678.8,,,,1
2020-02,British Columbia,2021A000259,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064702,11.4.1.1.1.1,2113.4,,,,1
2020-02,British Columbia,2021A000259,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064703,11.5.1.1.1.1,565.4,,,,1
2020-02,British Columbia,2021A000259,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2064704,11.6.1.1.1.1,153.3,,,,1
2020-02,British Columbia,2021A000259,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064705,11.7.1.1.1.1,5.4,,,,1
2020-02,British Columbia,2021A000259,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064706,11.8.1.1.1.1,66.0,,,,1
2020-02,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064707,11.9.1.1.1.1,62.4,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062998,2.1.1.1.1.1,449.5,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062999,2.2.1.1.1.1,251.9,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063000,2.3.1.1.1.1,222.6,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063001,2.4.1.1.1.1,192.1,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063002,2.5.1.1.1.1,30.5,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063003,2.6.1.1.1.1,29.3,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063004,2.7.1.1.1.1,11.6,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063005,2.8.1.1.1.1,56.0,,,,1
2020-03,Newfoundland and Labrador,2021A000210,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063006,2.9.1.1.1.1,49.5,,,,1
2020-03,Prince Edward Island,2021A000211,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063187,3.1.1.1.1.1,131.2,,,,1
2020-03,Prince Edward Island,2021A000211,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063188,3.2.1.1.1.1,84.9,,,,1
2020-03,Prince Edward Island,2021A000211,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063189,3.3.1.1.1.1,76.9,,,,1
2020-03,Prince Edward Island,2021A000211,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063190,3.4.1.1.1.1,66.4,,,,1
2020-03,Prince Edward Island,2021A000211,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063191,3.5.1.1.1.1,10.5,,,,1
2020-03,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063192,3.6.1.1.1.1,8.0,,,,1
2020-03,Prince Edward Island,2021A000211,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063193,3.7.1.1.1.1,9.4,,,,1
2020-03,Prince Edward Island,2021A000211,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063194,3.8.1.1.1.1,64.7,,,,1
2020-03,Prince Edward Island,2021A000211,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063195,3.9.1.1.1.1,58.6,,,,1
2020-03,Nova Scotia,2021A000212,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063376,4.1.1.1.1.1,819.1,,,,1
2020-03,Nova Scotia,2021A000212,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063377,4.2.1.1.1.1,488.2,,,,1
2020-03,Nova Scotia,2021A000212,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063378,4.3.1.1.1.1,439.7,,,,1
2020-03,Nova Scotia,2021A000212,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063379,4.4.1.1.1.1,368.3,,,,1
2020-03,Nova Scotia,2021A000212,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063380,4.5.1.1.1.1,71.4,,,,1
2020-03,Nova Scotia,2021A000212,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063381,4.6.1.1.1.1,48.5,,,,1
2020-03,Nova Scotia,2021A000212,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063382,4.7.1.1.1.1,9.9,,,,1
2020-03,Nova Scotia,2021A000212,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063383,4.8.1.1.1.1,59.6,,,,1
2020-03,Nova Scotia,2021A000212,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063384,4.9.1.1.1.1,53.7,,,,1
2020-03,New Brunswick,2021A000213,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063565,5.1.1.1.1.1,646.4,,,,1
2020-03,New Brunswick,2021A000213,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063566,5.2.1.1.1.1,385.4,,,,1
2020-03,New Brunswick,2021A000213,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063567,5.3.1.1.1.1,349.8,,,,1
2020-03,New Brunswick,2021A000213,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063568,5.4.1.1.1.1,304.5,,,,1
2020-03,New Brunswick,2021A000213,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063569,5.5.1.1.1.1,45.4,,,,1
2020-03,New Brunswick,2021A000213,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063570,5.6.1.1.1.1,35.6,,,,1
2020-03,New Brunswick,2021A000213,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063571,5.7.1.1.1.1,9.2,,,,1
2020-03,New Brunswick,2021A000213,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063572,5.8.1.1.1.1,59.6,,,,1
2020-03,New Brunswick,2021A000213,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2063573,5.9.1.1.1.1,54.1,,,,1
2020-03,Quebec,2021A000224,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063754,6.1.1.1.1.1,7010.9,,,,1
2020-03,Quebec,2021A000224,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063755,6.2.1.1.1.1,4449.0,,,,1
2020-03,Quebec,2021A000224,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063756,6.3.1.1.1.1,4067.8,,,,1
2020-03,Quebec,2021A000224,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063757,6.4.1.1.1.1,3430.5,,,,1
2020-03,Quebec,2021A000224,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063758,6.5.1.1.1.1,637.3,,,,1
2020-03,Quebec,2021A000224,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063759,6.6.1.1.1.1,381.2,,,,1
